duration,wps,f0_mean,f0_std,f0_5_percentile,f0_95_percentile,tempo,formant1,formant2,formant3,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,delta_mfcc_0_mean,delta_mfcc_1_mean,delta_mfcc_2_mean,delta_mfcc_3_mean,delta_mfcc_4_mean,delta_mfcc_5_mean,delta_mfcc_6_mean,delta_mfcc_7_mean,delta_mfcc_8_mean,delta_mfcc_9_mean,delta_mfcc_10_mean,delta_mfcc_11_mean,delta_mfcc_12_mean,delta_mfcc_0_std,delta_mfcc_1_std,delta_mfcc_2_std,delta_mfcc_3_std,delta_mfcc_4_std,delta_mfcc_5_std,delta_mfcc_6_std,delta_mfcc_7_std,delta_mfcc_8_std,delta_mfcc_9_std,delta_mfcc_10_std,delta_mfcc_11_std,delta_mfcc_12_std,delta2_mfcc_0_mean,delta2_mfcc_1_mean,delta2_mfcc_2_mean,delta2_mfcc_3_mean,delta2_mfcc_4_mean,delta2_mfcc_5_mean,delta2_mfcc_6_mean,delta2_mfcc_7_mean,delta2_mfcc_8_mean,delta2_mfcc_9_mean,delta2_mfcc_10_mean,delta2_mfcc_11_mean,delta2_mfcc_12_mean,delta2_mfcc_0_std,delta2_mfcc_1_std,delta2_mfcc_2_std,delta2_mfcc_3_std,delta2_mfcc_4_std,delta2_mfcc_5_std,delta2_mfcc_6_std,delta2_mfcc_7_std,delta2_mfcc_8_std,delta2_mfcc_9_std,delta2_mfcc_10_std,delta2_mfcc_11_std,delta2_mfcc_12_std,mfcc_0_kurtosis,mfcc_1_kurtosis,mfcc_2_kurtosis,mfcc_3_kurtosis,mfcc_4_kurtosis,mfcc_5_kurtosis,mfcc_6_kurtosis,mfcc_7_kurtosis,mfcc_8_kurtosis,mfcc_9_kurtosis,mfcc_10_kurtosis,mfcc_11_kurtosis,mfcc_12_kurtosis,mfcc_0_skewness,mfcc_1_skewness,mfcc_2_skewness,mfcc_3_skewness,mfcc_4_skewness,mfcc_5_skewness,mfcc_6_skewness,mfcc_7_skewness,mfcc_8_skewness,mfcc_9_skewness,mfcc_10_skewness,mfcc_11_skewness,mfcc_12_skewness,cpp_mean,ste_mean,ste_std,ste_max,ste_min,ste_variance,gender,age
4.152,1.9267822736030829,48.71376459508157,10.502388690083258,32.8926433477786,64.65944930391541,4.094412331406551,603.4903757808898,1177.9054837581643,2101.7615808483624,-310.08545,175.07936,4.21854,-10.728932,-2.965734,22.931002,-13.016749,-2.0260394,4.1588225,-1.913426,3.1561518,-0.24385415,5.423574,86.56205,68.07118,23.817757,30.240881,20.706116,17.39577,20.653566,15.541031,9.598306,11.079167,10.985803,8.515188,9.027244,0.29113808,0.22506502,0.0046440884,-0.014742455,0.010580266,0.029021766,0.022344125,0.006233763,-0.0008690247,-0.0011426363,0.0010372468,-0.0041612675,-0.009926268,9.865489,9.0750065,3.4630194,4.307826,2.8479478,2.2429595,2.9582067,2.4858758,1.8525307,1.7741909,1.7279308,1.5820156,1.6047335,-0.13342793,-0.12677848,-0.027739722,0.0068993387,0.0031168961,0.005874306,0.0052967304,-0.0046869665,-0.00038006427,0.008528079,0.0045720288,0.005080722,0.010786381,4.753399,3.6275947,1.6884581,1.7806333,1.2118045,1.1673375,1.4945831,1.2311289,1.0143987,0.98551136,0.8945658,0.7876635,0.83607227,-0.37037683,-0.5730884,0.18587804,0.91292214,0.0792954,-0.3240285,-0.7351012,-0.016911745,1.3530979,1.1056175,1.3443098,0.22043109,0.5264735,-0.24612962,-0.16518185,-0.1872873,0.53121024,-0.4244212,0.42843708,-0.55125016,-0.92178607,-0.33582026,-0.511311,-0.033153486,-0.6101363,0.25354323,0.09127795554284861,17.05528964859969,18.759356277667393,80.26198352280372,0.06603489329521964,351.9134479524591,male,twenties
6.768,2.0685579196217496,102.00880630766174,205.3779489308067,32.70319566257483,766.0844957005891,4.7281323877068555,452.1943548646018,1592.9235250254783,2111.6447523799175,-328.37106,164.48433,-33.599503,-7.812922,52.64354,4.35391,-17.014963,17.351639,4.8417444,-24.696918,-9.3807745,5.333962,-7.502773,106.87724,79.19317,38.485096,23.04574,29.806221,21.10578,19.232613,13.007131,12.967728,17.82204,13.661255,10.120972,12.4594555,0.017035825,0.022308879,0.01888948,0.017380703,0.01892438,0.021192737,0.021232523,0.01859507,0.01530317,0.013285743,0.01253985,0.011743195,0.009995654,9.81211,7.73148,5.275475,3.530859,3.6736255,2.8354526,2.5800774,1.6352407,1.8854635,2.3183858,1.9448272,1.6609927,1.6208503,-0.020303654,-0.023896657,-0.012740446,-0.002164025,0.0029409654,0.0025236844,-0.00013211882,-0.001657349,-0.0009281016,0.000634662,0.00073035684,-0.0016909103,-0.0059181903,3.7736511,2.8869827,2.1985242,1.4478427,1.5120637,1.1691486,1.184074,0.7771811,0.9099241,1.0481191,0.9602407,0.9292634,0.8810953,-0.49223638,-0.9623134,-0.547843,-0.77969027,-1.0138574,0.32289076,0.34555435,-0.3986864,0.78151727,-0.8440182,-0.654459,1.0322876,-0.4585216,-0.87269324,-0.59757996,-0.44936225,-0.3183143,-0.19112521,-0.5270085,-0.5667392,0.36599538,0.31596005,0.2325518,-0.19894347,-0.0051413863,0.1184341,0.055753071908260746,7.769531903210717,9.553293811855541,58.929344101322016,0.06083085435139015,91.26542265563737,male,twenties
3.144,2.544529262086514,77.673719971496,32.91171539992623,33.66147244087802,130.0593564629863,5.7251908396946565,1661.3580665649038,2149.8915344420466,3774.0367744757214,-401.92978,119.100716,4.259495,19.84655,27.609055,12.778862,-11.857807,-8.006231,-13.826008,-5.84321,6.7470193,-10.292464,-6.9539948,111.35265,70.96523,35.928482,25.618498,30.512085,15.167708,20.610905,12.135113,18.423603,12.314645,10.909852,14.032365,11.49272,0.11537114,0.14099012,0.097166,0.05918901,0.038336705,0.03164195,0.027111756,0.025941228,0.030596316,0.033347752,0.027009279,0.01883698,0.011561416,12.992907,8.747667,6.7336917,4.2059693,4.5907655,2.7080333,2.970966,2.195271,2.768371,1.7415147,1.9336352,1.7715474,1.7312398,-0.041897293,-0.05586606,-0.040157687,-0.018321583,-0.0035304183,-0.00064567145,-0.008497171,-0.013621359,-0.007884984,0.00067430106,0.0023633165,0.001078979,0.00013066671,7.5757957,4.0548816,3.824731,1.9027818,1.8818244,1.4909419,1.4762133,1.2708553,1.5632986,1.050553,1.0860716,0.9905283,0.9320283,-1.4968767,-1.3937565,-0.8394406,0.58175516,0.31437016,0.2923031,-0.60869,-0.35993648,-0.576422,-0.4377067,0.25977588,-0.8521712,0.9295547,-0.0639345,0.13933311,-0.5380916,0.18230377,0.30486974,0.08035878,-0.6587869,-0.64021957,-0.6768185,-0.32806417,0.298277,-0.508473,-0.90212536,0.10762489087259446,7.83026306549655,8.609636066200936,44.17312528040074,0.07403306211961799,74.12583319242793,female,twenties
4.656,2.147766323024055,55.30689604582683,17.271522517638797,32.70319566257483,77.28921507329089,4.510309278350515,514.134218685571,1846.9635293491408,2602.322786827402,-454.35382,100.35137,-13.62207,21.7193,15.9939575,16.185062,-12.183622,4.8035393,2.5746357,-7.670162,-0.45065272,-4.6168795,-1.5081679,139.59552,85.68425,46.54082,32.03136,29.00333,19.900774,19.842432,14.845765,13.0213585,11.568294,10.107318,10.082191,9.53659,0.021165267,0.024754295,0.019946756,0.013781978,0.009643572,0.010185242,0.011269519,0.015618269,0.013246977,0.010010302,0.007231944,0.0046463623,0.0019945935,14.437694,11.629751,7.5851865,4.9870915,4.4937415,3.0085425,3.1389601,2.4677784,2.1361723,1.8759232,1.6556253,1.5423483,1.3734405,-0.031993836,-0.043163467,-0.032006703,-0.022778058,-0.017898614,-0.0143313045,-0.012640657,-0.0075855004,-0.0068020066,-0.00522714,-0.0029500998,-0.0008667557,0.0007298227,5.4885445,4.426938,3.3040895,2.1991413,1.8928955,1.3841108,1.6168773,1.1146992,0.9408771,0.98931444,0.88943344,0.8217296,0.63811433,-1.5055169,-1.2546103,-0.5619538,-0.060376406,1.567524,-0.4550383,-0.5551834,0.011725903,-0.08607626,-0.38837743,0.15185189,0.083669186,-0.09557986,-0.028305577,0.55623764,-0.6031289,0.04655988,1.0492501,0.4100989,-0.58748245,0.20922016,0.42362002,-0.5864859,-0.25867996,-0.7742102,-0.63322717,0.11726261238575168,2.9847255430253434,3.2514783348771346,16.47212432399829,0.05663982692430544,10.572111362175384,male,twenties
4.968,2.4154589371980677,47.46448271576958,6.385637634850712,38.02461888376888,60.674835219006056,4.025764895330113,567.2009690414652,1711.8639716008247,2385.1372560489644,-510.1352,130.53384,-1.8364247,19.051992,16.18304,14.133623,-1.3818159,-3.0482812,1.4912177,0.32393998,-2.18812,3.601521,5.345379,125.37781,86.235146,47.05019,33.60316,25.788054,20.270872,16.288958,18.765118,11.946781,13.346644,10.724105,10.496457,8.859832,0.04280408,0.04400029,0.022027262,0.020591147,0.025734255,0.017434979,0.005740141,0.010592285,0.014018009,0.004295861,-0.00042290852,0.010299529,0.020898128,12.953032,11.247442,8.1576805,5.6745653,4.399152,3.717141,2.7786288,3.1197584,2.043106,2.1942406,1.9331992,1.6869464,1.4437371,-0.03567347,-0.032829218,-0.004826697,-0.0039958125,-0.016298579,-0.012459554,-0.0036944433,-0.005771809,-0.0122324,-0.0075900136,-0.0021365227,-0.009301057,-0.013435053,6.882407,4.395019,3.3274975,2.4064486,2.028011,1.594801,1.3783462,1.5138474,1.1691465,1.2663989,1.1176398,0.97022724,0.9171948,-1.2473416,-1.5285975,0.33032942,1.0272703,0.9041238,2.1956048,0.44439197,0.014005661,0.16254401,0.14019585,-0.35707426,0.9946382,1.0232596,-0.34356055,-0.072473705,-0.86409646,1.0003535,0.605811,-0.8389891,-0.37059093,-0.7453167,-0.34662142,-0.34070423,-0.4503862,-0.17683133,0.2972733,0.06606323614431368,0.39053779057010146,0.4028080276378918,3.8863320544238826,0.06507328958458301,0.16225430712952862,male,twenties
4.2,2.142857142857143,56.60768876939602,11.244723643803116,39.71045856845293,78.39094934993153,4.0476190476190474,752.8823404524578,1623.6621529602332,2831.047001919932,-570.3172,142.55356,11.404174,25.004751,-2.3696644,20.170958,-4.4408307,14.207492,4.1237082,2.9253592,10.21574,-4.70078,4.402966,83.615776,44.4011,24.931581,26.578463,18.149746,21.596098,14.956771,13.588048,12.290006,10.799796,10.064907,13.329493,8.851677,0.077447765,0.2773026,0.08695885,-0.036135484,0.042829633,-0.051780667,0.08405384,-0.0022125342,-0.025035597,0.03455779,0.038036164,0.047749795,-0.008863642,10.877176,6.576281,4.166756,4.308118,2.153405,3.0105045,2.466667,1.9047638,2.0371635,1.820125,1.6616945,1.87925,1.6430552,-0.27669114,-0.1168014,-0.009915308,-0.036036577,0.014586211,-0.029994762,0.03953628,-0.020763582,-0.035522394,-0.010923111,0.00073657546,0.0045773704,-0.018608091,5.1173368,2.600603,1.8300688,1.911486,1.2872617,1.4959656,1.4159218,1.0295184,1.1276101,0.85079813,0.9244807,0.9709774,0.97087735,-0.9724157,0.16873074,-0.14109969,6.2596684,0.72567797,-0.014452219,0.23610878,1.4040079,0.8498709,0.72216535,3.0995507,-0.20241284,0.12711525,0.1912124,-0.1335409,-0.76894146,1.9448776,0.3788091,0.73846656,-0.4341357,0.8866712,0.10275373,-0.2986254,-0.7309359,-0.7419337,-0.42881712,0.097184735059649,0.13325188038501878,0.06535693027327483,0.41078035709192984,0.05731118701028594,0.004271528334745708,male,twenties
3.456,2.025462962962963,45.70622837982087,4.481890960705142,40.54412695622649,55.06372235174638,5.787037037037037,1193.059696289071,2834.5390515306085,2872.42754454517,-482.55875,131.14105,-22.294575,19.311096,5.046617,10.64474,-10.655055,-4.8437786,5.5180926,-16.659348,-16.677332,-10.468741,-8.10232,119.97594,81.20713,33.0551,17.830204,15.8917885,13.631062,11.982434,10.1511135,10.479872,11.566084,9.704863,8.747132,8.127991,0.12963252,0.08662217,0.007093908,0.023201294,0.024410928,0.027812041,0.032803696,0.010543525,-0.01620687,-0.023774123,-0.011940683,0.020702474,0.004514216,8.218891,6.8797565,5.545881,2.9127665,2.4951696,2.1431344,1.9623084,1.7472885,1.3899558,1.5517179,1.081848,1.0310483,1.4028467,-0.17129028,-0.067175135,0.023896525,-0.016692748,0.007921499,-0.008323382,0.0027211388,0.0015930065,0.009616067,0.016421493,0.00798346,-0.001674245,0.010490734,4.4066844,3.1198738,2.5153692,1.4768157,1.2291379,1.0070586,1.0556898,0.9244678,0.8625726,0.8440743,0.75361,0.6131402,0.82963794,-1.2626967,-1.4457994,4.949811,6.5855894,3.0519118,0.35351038,1.5335493,2.3741775,0.33933878,0.45035815,-0.911597,0.5531044,-0.12613392,0.030042317,0.26485053,-1.8540285,1.6804036,1.8184022,-0.1931049,-1.2071378,-1.3689848,0.911598,-0.965628,-0.14426278,-0.76104206,-0.6795359,0.06902212796487352,1.2265912718915677,0.8757003667939677,3.529391956396868,0.09290693000643448,0.7668511324030896,male,twenties
6.96,1.4367816091954022,54.90794278383484,15.830272158619758,33.45795866732072,87.83825722451849,4.454022988505747,829.9691396150406,1905.6190970786402,2990.910591801355,-328.03152,126.629776,15.520353,12.720311,3.0239594,31.631756,-9.611787,6.071877,-11.62515,-5.288773,0.7990782,3.535611,5.549649,96.341545,51.199593,29.165585,25.306345,18.520163,23.549995,19.424006,15.41599,17.040249,14.502237,10.530294,10.7943535,10.2318,0.06527105,0.041251436,0.016748939,0.012786132,0.005037102,0.011409243,0.0011777396,0.015448524,0.00268359,-0.004020943,-0.01003297,-0.005985585,0.00563454,10.24688,5.9337454,4.6583743,3.7019181,2.9208324,2.799112,2.9624023,2.4602876,2.2460895,2.150129,1.7718225,1.7881646,1.519444,-0.090837926,-0.09146353,-0.037346862,0.006007474,0.008046953,-0.010229795,-0.017556937,-0.020327695,-0.011677253,-0.010436946,-0.0013151648,-0.0018197909,0.00059779314,4.4604707,2.5668795,2.336907,1.6391546,1.3591666,1.2453212,1.3739522,1.3402431,1.1706321,1.1372501,1.0576222,0.9986693,0.8845727,-1.1281433,-0.77871466,0.046626568,1.0861726,1.1641388,-0.4933331,-0.40609956,-0.34789753,-0.067497015,0.24951148,0.66578174,1.3538766,0.5321109,-0.092150085,0.20134905,-0.55339587,0.8756664,0.58949286,0.45529458,-0.66449255,-0.34697306,-0.81152594,-0.71873504,-0.6719814,-0.7332703,-0.18211178,0.11196787868282902,5.496160989465189,9.155697981561616,78.55356697251581,0.0554749717071858,83.82680552957146,male,fifties
3.144,3.4987277353689565,245.1965752230683,407.14685985124356,47.33111863394049,996.3662869058837,6.043256997455471,304.2038288937938,2273.147077515914,2780.4997858254137,-399.43765,100.07031,-9.778979,8.744341,0.3429104,-3.0662942,-1.7780025,0.8870914,-9.805012,-8.38247,-9.622341,-17.85842,-0.9131689,117.74949,74.778534,40.201153,25.087242,28.459612,22.75697,19.606794,13.300783,13.21422,11.59851,13.839976,16.853256,11.174872,0.04199022,0.049677186,0.041242387,0.03246981,0.009875385,0.007423527,0.007901745,-0.026993439,-0.033546265,0.0015274597,-0.012080978,-0.04266722,-0.01465972,13.394294,9.184617,6.4361215,3.8871353,4.324742,3.8357232,3.334224,2.1332607,2.3338516,2.0204477,2.301247,2.4023468,1.8538151,-0.0053873193,0.012793774,0.022080464,-0.0055009485,-0.0043325876,0.019912114,0.0039595715,-0.018056652,0.0010775517,0.009221369,-0.015816431,-0.016707646,0.0023833485,6.202944,4.4174066,3.292553,2.0826168,2.2335625,1.6689962,1.6342027,1.250613,1.3419667,1.1707551,1.2479467,1.3615363,1.0357339,-1.3390461,-1.4553969,-0.081781864,0.8050735,0.6178932,1.5259948,1.5220103,0.74793243,0.4823482,1.3034949,0.0071897507,-0.30020165,0.66856337,0.04072566,-0.049777716,0.31508052,0.28272402,-0.5570778,-1.3093705,-0.92612916,-0.17322916,-0.7502645,-0.6492328,-0.5470089,-0.44452456,0.7629165,0.12287167321239094,8.04693673322074,11.09443492286534,46.960056583216954,0.07341337324089496,123.08648625769406,female,twenties
3.864,2.587991718426501,100.70991685276634,13.932768429918292,83.84733627906691,124.15032156794226,5.175983436853002,407.9237903525446,1920.921262189911,2521.8022515991856,-476.92242,116.586365,-8.1266575,20.627968,9.633119,13.889619,-6.6652327,-9.224528,-8.915102,-13.784387,6.0875793,-2.2134268,-11.441861,120.50249,72.44594,41.928783,35.132507,18.779951,17.121597,17.465857,15.079066,13.273871,16.207293,13.685869,10.371744,11.428319,0.049564414,0.068288885,0.048200645,0.030362546,0.028065143,0.020639963,0.022080803,0.020242559,0.012551068,0.009998594,-0.0014799029,-0.0017576941,0.004528881,14.164705,8.393841,8.125739,4.684147,3.5599294,2.9467835,3.2560153,2.273449,2.008964,2.201521,2.352742,1.8445855,1.9798155,-0.018361999,-0.011799397,-0.0034238577,-0.0051860022,-0.005201725,-0.01259692,-0.0045956713,0.0013415255,-0.0014195837,0.000991639,-0.0068535786,-0.004615255,0.001420733,8.540939,3.683331,4.3742957,2.1673934,1.7686803,1.3327314,1.697059,1.1280932,1.1338936,1.1393167,1.303733,1.0226872,1.117827,-1.2806822,-1.4299402,0.3091836,1.814889,0.77212477,1.1984177,-0.30930948,-0.2553985,-0.3578465,-0.23369455,0.10060644,0.92238784,-0.5164876,-0.35052904,-0.32013524,-0.8138428,1.2865049,0.03859203,-0.11595691,-0.32796693,0.25839436,-0.24616902,-0.4355194,-0.052747644,-0.39048055,-0.21176486,0.15278090760898608,1.2550189923438013,1.1260301918859776,4.40376231821141,0.06799170571447022,1.2679439930387715,female,fifties
5.784,2.074688796680498,77.106580899281,68.55928481661537,61.37984284466228,86.80420620725057,4.668049792531121,352.1409583020873,1107.0087593341589,2839.692065141392,-477.44992,113.34443,-11.47328,10.065064,24.256199,1.8249509,-3.3605633,-11.921102,-8.71832,-1.3990252,-9.26353,-5.4364614,-3.9236403,130.6239,95.29212,53.38053,33.989285,31.376244,22.281301,17.39568,17.069544,12.59994,13.986012,12.054198,9.855704,11.223515,-2.8100901e-08,2.8100901e-08,-2.1075676e-08,-1.0537838e-08,-1.0537838e-08,-4.3907655e-09,5.268919e-09,-1.0537838e-08,0.0,5.268919e-09,7.0252253e-09,8.7815316e-10,-3.5126126e-09,14.133503,10.6967,9.001638,5.429627,3.8993464,3.8547359,3.259007,2.7769933,2.0337493,2.5661666,1.9639391,1.6947147,1.7173846,0.0,2.4588289e-08,-1.931937e-08,1.4050451e-08,4.3907655e-09,-5.268919e-09,-3.5126126e-09,0.0,4.3907655e-09,-1.7563063e-09,1.1855067e-08,1.7563063e-09,-3.5126126e-09,6.2251987,4.475828,3.6667047,2.5853732,1.9214603,1.7646401,1.6363413,1.4370974,1.0344051,1.1299952,1.2355002,1.0725317,0.9600471,-1.4103534,-1.658364,0.7988081,0.65601635,-0.14921308,0.90006375,-0.11725092,-0.26148224,0.9888575,2.0698748,-0.20452261,0.6233003,0.015897512,0.031556737,-0.10712593,-0.39600992,0.93805665,0.8023811,-0.5258696,-0.47642738,-0.73383176,-0.26393363,0.5473017,-0.42166805,-0.30362073,-0.20576455,0.07349238715648265,1.481975089425391,1.547266892448989,8.551673499063627,0.06890667915950938,2.394034836468751,female,fifties
4.392,2.73224043715847,57.87495445936378,16.689507119487352,32.70319566257483,88.32151700497141,6.602914389799635,495.7856274344353,1572.058381585603,3552.01937344286,-399.88235,115.56628,-26.808973,24.957336,-8.201509,16.940454,-3.9796286,5.8173895,-2.1530795,-10.622369,9.488673,-3.4833484,3.985448,95.62002,77.17628,36.524857,40.73093,30.333275,20.0974,16.609293,17.166962,15.2396965,16.440685,13.343954,12.674605,11.920286,0.13619773,0.046874408,-0.040513437,0.020896282,0.03497596,0.057775285,0.04241219,0.033614844,0.030958593,0.008241047,0.024961278,0.022231666,-0.0026309837,9.646023,14.013409,6.528224,6.215063,4.629361,3.8009899,2.8163168,3.4471045,2.4654133,2.644022,2.5600045,2.0653048,2.1236532,-0.08165104,-0.019290201,0.007180002,-0.043026887,-0.022389926,-0.023646003,-0.0022518768,-0.0041775485,-0.020830603,-0.013699934,-0.021712646,-0.012685294,-0.0065974146,4.5328484,5.8308063,3.1308835,2.4619913,2.0968635,1.8601805,1.4644486,1.6779052,1.3464335,1.3390385,1.2838467,1.1940773,1.1274071,-0.58184814,-1.1727439,0.3614843,-0.33533788,-0.89729595,0.016277313,-0.62833476,-0.5003092,-0.606828,-0.71517277,0.7533951,-0.6634476,0.33572984,-0.7067453,-0.26925495,-0.92774254,0.42240006,-0.06751007,-0.24656035,-0.33217844,0.30508998,-0.3394978,-0.17025056,-0.37409824,-0.09638662,-0.18745023,0.08568551088878484,0.9640638180225068,1.4184071324416119,6.760531834925105,0.0569812631167873,2.011878793361236,male,twenties
4.536,2.2045855379188715,623.8766981346732,1014.8228236884613,53.82163192790985,2909.1051199028248,3.7477954144620815,1006.118699471479,2396.9051141381647,3055.512079327231,-422.4039,73.25367,-28.140295,13.956649,0.35967758,-19.478516,4.2715054,-10.472585,-9.173273,8.681964,-5.5409393,-5.6867723,-4.8573446,121.38404,74.72336,55.27693,46.540504,32.43736,27.933231,25.815868,23.618694,18.75792,18.981598,13.779348,13.232128,13.459136,0.53493476,0.34407073,0.05944457,0.07326436,0.0064140554,0.015845573,-0.02396879,-0.018490322,-0.043619443,-0.046660364,-0.06783679,-0.07200355,-0.050379436,17.0921,11.158495,7.8081307,7.1158476,4.514034,4.3209577,4.013651,3.6140347,2.999684,3.3140411,2.3326797,2.2554805,2.0954115,0.12001862,0.0067447876,-0.05327001,0.0319344,0.048707068,0.05831174,0.01736286,-0.0061872555,-0.028126188,-0.014051072,0.0066237706,0.022078592,0.023051118,6.4771733,4.402015,3.1958835,3.0735314,2.043909,2.1274545,1.8889085,1.4614136,1.4142181,1.4037441,1.1246195,1.2082282,1.0687791,-1.0910745,-1.3223116,-0.16707206,0.8997369,0.21333885,0.08979678,0.51375985,1.053577,0.04867196,0.3821771,1.7748275,0.5496218,0.2617662,0.46024877,0.33543724,-0.11536567,0.6026546,-0.039570577,-0.68685895,0.6112677,-1.0232421,-0.80143195,-0.1432107,0.20920219,-0.59569424,-0.29801923,0.08308712990196804,11.198314420004476,15.484499673577046,66.75737146177511,0.07850159457901443,239.76973014100767,female,fifties
4.344,1.6114180478821363,52.191974212536756,13.065516964852238,33.08318849225821,68.89654412432702,5.985267034990791,430.5073468988732,1772.1768268272858,2416.923890950399,-325.8466,142.44075,-5.0993776,25.530416,21.217098,2.3967342,12.888714,-7.711932,-9.242137,3.7562017,-0.9591983,3.45435,1.7286416,86.34292,55.59176,46.49319,32.614162,19.58581,17.96752,19.522528,12.855395,12.09763,10.707154,9.225801,10.25491,10.649873,0.13414794,0.08474608,0.012438643,0.06726985,0.040394317,-0.002030015,0.0011696301,-0.004756764,0.019311676,0.02855083,0.0010701184,-0.00046528087,-0.006982411,9.957741,8.091335,7.0503116,5.4086647,2.9608614,2.7485907,3.1149392,2.1193883,1.8164133,2.1303134,1.4656692,1.6819096,1.5685617,-0.18217167,-0.1376862,-0.031075029,-0.03896986,0.006603856,0.011530556,-0.019250207,-0.0039112573,-0.011250552,-0.014585111,-0.0028708174,-0.01645208,-0.012896652,4.9200444,3.1738133,3.2535043,2.1447935,1.3861256,1.2857752,1.3272387,1.1004986,1.0279442,1.1437842,0.8308621,0.99140215,0.94786745,-1.1649511,-0.9562247,-0.21988535,0.35755062,-0.09048557,0.16089535,1.2993131,-0.014567137,0.51117563,0.0238626,0.53665257,-0.60342884,0.5485518,-0.2869822,0.41274607,-0.6255113,0.75265765,0.6728167,-0.35310647,1.1145184,-0.54770976,-0.49995953,0.2655935,-0.2680873,-0.081061244,-0.45530188,0.04715610423335963,6.573403307154469,11.456953070122328,86.70751122151808,0.06530867715019925,131.26177365098542,male,twenties
5.784,1.3831258644536653,51.830741410199906,18.984076849068167,37.89316475210565,70.30387950409974,5.878284923928078,539.4821757771334,1296.051945432135,2179.660869751952,-313.25833,134.92853,-12.62779,46.250347,-8.478792,4.629996,30.332262,-7.2339354,-26.722864,-4.6060724,5.6215286,-15.80679,-13.332774,83.46867,78.11463,52.208622,44.928066,25.325998,20.818373,25.409025,16.342571,17.767298,11.479529,9.816705,10.4412985,10.106329,0.07789171,0.09859167,0.030335322,-0.03036256,0.007908163,0.039582852,0.0177204,0.012520737,-0.0020401746,-0.021134263,-0.015719244,-0.009073204,0.011256912,9.782719,11.6616335,7.6093946,6.107739,3.4455209,3.222858,3.140421,2.5597546,2.3410313,2.0104206,1.6883298,1.5776641,1.6318215,-0.1830608,-0.08817731,0.020276085,-0.035833158,0.0002703987,-0.007182807,-0.033697072,-0.004592141,0.02019093,0.005634264,-0.0092191035,-0.003634639,-0.0023615856,5.0116735,3.8347957,3.273977,2.3616316,1.4748574,1.4954981,1.4303921,1.1582888,1.1380147,0.98663205,0.9913803,0.9436364,0.96290326,-0.27144814,-1.2481519,-0.69343114,-0.5576465,0.8533921,-0.24354339,-0.5740013,-0.31200767,-0.7908592,-0.21979356,1.2984514,-0.33120203,-0.69108915,-0.7900352,0.032982394,-0.3543255,0.47578833,0.45238873,0.33941007,0.5327218,-0.3490704,0.08950543,-0.10699002,0.347307,-0.16950461,-0.11208823,0.07728945886231237,10.569084696741779,8.57919703494168,43.771572836490364,0.07592044366887879,73.60262176435211,male,twenties
4.056,2.2189349112426036,61.44332484736385,12.600365326090568,34.05259991037961,80.0609250563203,3.698224852071006,456.55345337281824,1120.1750081271355,2478.122389962252,-434.12558,100.30437,-3.2313838,5.441441,12.559742,7.306076,-15.403182,-2.3726563,-0.47192606,-10.456465,-3.0970411,-1.2092384,-0.42654875,139.98982,85.964836,37.3456,28.752998,26.69397,20.667856,21.001274,11.070158,11.929345,12.282944,10.704508,9.73705,8.045709,0.02217074,-0.023466416,0.008536912,0.038115785,-0.011629811,-0.006699059,-0.008669255,0.009772506,0.031309772,0.028872572,-0.010802167,-0.029461524,-0.02709691,14.477874,8.20405,6.191776,4.465539,3.7747574,2.5395095,3.1306272,1.9018018,2.0973506,1.8449512,1.4084605,1.7113495,1.2993277,-0.13041428,-0.06234214,0.03147451,0.040487908,0.013886267,-0.010959004,0.0142933205,-0.015218053,0.013890186,0.026484706,-0.00061283016,-0.012758676,0.006915325,6.420058,3.5852673,2.7887368,1.9382225,1.6766914,1.1468792,1.5998362,1.0237962,1.089841,1.0824653,0.76871806,1.0433018,0.70776045,-1.2768306,-1.5293165,0.392128,0.68735194,1.1208453,2.0452504,-0.74439096,0.9952595,0.9210441,-0.57102704,0.24807501,1.6496596,1.4465976,0.39845148,0.1871598,0.101617426,0.54416406,0.9498588,-0.32291725,-0.6153886,-0.36206162,0.636395,-0.71983635,-0.5185817,0.12180024,0.038362116,0.09988116992498493,5.369453641223198,7.545683240879687,29.879344320354615,0.06765786953274198,56.93733557169258,male,twenties
